Season,District,Taluka,Village,Crop_Variety,Soil_Type,Farm_Area_hectares,Rainfall_mm,Avg_Temp_C,Avg_Humidity_pct,Row_Spacing_cm,Plant_Spacing_cm,Yield_kg_hectare,Sowing_Recommended
Kharif,Amravati,Morshi,Chandur,Pearl Millet (DHANASHREE),Shallow Black,5.5,1067,29.1,66,50,13,727,Yes
Rabi,Aurangabad,Gangapur,Phulambri,Safflower (A-1),Clay Loam,2.71,358,24.0,66,31,18,1034,Yes
Rabi,Jalna,Ambad,Ambad Town,Sunflower (BSH-1),Clay Loam,3.47,242,20.4,50,44,32,0,No
Kharif,Nagpur,Umred,Nagpur Rural,Rice (DRRH-3),Medium Black,4.24,892,28.3,72,20,15,2905,Yes
Kharif,Mumbai,Mumbai Suburban,Kandivali,Groundnut (TG-37A),Clay Loam,5.84,580,34.5,58,50,17,0,No
Kharif,Chandrapur,Ballarpur,Chimur,Pigeonpea (ICPL-87119),Laterite,10.46,530,31.2,62,61,19,0,No
Rabi,Aurangabad,Vaijapur,Kannad,Sunflower (BSH-1),Deep Black,4.04,224,22.3,57,60,29,1145,Yes
Rabi,Yavatmal,Digras,Mahagaon,Sunflower (KBSH-53),Clay Loam,2.03,414,21.0,70,62,29,1718,Yes
Kharif,Parbhani,Gangakhed,Manwath,Soybean (MAUS-71),Deep Black,10.55,774,28.2,72,58,5,3249,Yes
Kharif,Kolhapur,Shirol,Hatkanangale,Groundnut (JL-24),Medium Black,4.56,1139,26.9,65,42,14,1053,Yes
Rabi,Kolhapur,Shirol,Kagal,Sunflower (KBSH-53),Shallow Black,2.73,264,19.6,73,54,32,0,No
Kharif,Sindhudurg,Kankavli,Dodamarg,Pigeonpea (BSMR-736),Clay Loam,9.7,585,31.0,72,58,23,0,No
Kharif,Parbhani,Jintur,Sonpeth,Soybean (JS-335),Clay Loam,2.46,454,28.1,66,37,2,1283,Yes
Rabi,Nagpur,Umred,Nagpur Rural,Sunflower (KBSH-53),Laterite,2.65,325,20.9,59,74,28,643,Yes
Kharif,Buldhana,Chikhli,Malkapur,Soybean (JS-335),Shallow Black,10.03,712,31.7,61,40,2,1886,Yes
Kharif,Amravati,Morshi,Dharni,Rice (SAHABHAGI),Laterite,1.5,819,31.4,65,15,16,0,No
Rabi,Chandrapur,Brahmapuri,Chimur,Wheat (HI-1500),Clay Loam,10.03,271,28.5,65,22,2,0,No
Rabi,Osmanabad,Osmanabad City,Kalamb,Sunflower (BSH-1),Deep Black,7.46,224,26.1,59,70,29,1093,Yes
Kharif,Yavatmal,Pusad,Digras,Pigeonpea (BSMR-736),Laterite,5.84,985,31.5,73,58,21,0,No
Rabi,Chandrapur,Brahmapuri,Gondpipri,Sorghum (CSH-16),Clay Loam,9.3,334,24.1,55,44,15,0,No
Rabi,Sangli,Miraj,Miraj Town,Sunflower (BSH-1),Shallow Black,3.41,308,22.6,73,62,28,0,No
Rabi,Sangli,Tasgaon,Kavathe,Sorghum (CSH-16),Laterite,9.01,447,24.0,64,38,16,2162,Yes
Kharif,Osmanabad,Tuljapur,Washi,Rice (DRRH-3),Shallow Black,7.97,564,31.7,62,39,16,0,No
Kharif,Ratnagiri,Dapoli,Lanja,Cotton (NH-615),Laterite,8.88,429,30.6,72,72,31,939,Yes
Kharif,Amravati,Chandur,Warud,Cotton (NSP-1135),Laterite,6.49,1084,34.8,66,80,30,882,Yes
Kharif,Nanded,Deglur,Dharmabad,Soybean (MACS-450),Medium Black,7.65,815,27.8,70,43,2,2602,Yes
Kharif,Satara,Karad,Patan,Groundnut (TG-37A),Medium Black,4.1,788,25.2,80,40,15,0,No
Rabi,Aurangabad,Vaijapur,Phulambri,Sunflower (KBSH-53),Shallow Black,4.02,295,20.7,70,63,28,734,Yes
Kharif,Wardha,Arvi,Deoli,Pearl Millet (DHANASHREE),Shallow Black,2.19,843,26.4,66,53,14,0,No
Kharif,Amravati,Chandur,Warud,Groundnut (TG-37A),Clay Loam,11.02,834,32.3,69,39,17,0,No
Rabi,Nagpur,Katol,Mauda,Sorghum (CSH-16),Shallow Black,8.76,395,22.4,58,44,13,0,No
Kharif,Akola,Akot,Barshitakli,Pigeonpea (BSMR-736),Laterite,3.6,590,32.0,69,61,16,0,No
Kharif,Pune,Junnar,Ale,Soybean (JS-335),Shallow Black,4.6,685,24.5,67,42,5,1703,Yes
Rabi,Thane,Bhiwandi,Kalyan,Sorghum (CSH-16),Medium Black,6.75,213,25.5,55,32,12,1517,Yes
Kharif,Akola,Akot,Balapur,Pigeonpea (ICPL-87119),Shallow Black,4.06,527,35.6,60,64,18,0,No
Rabi,Sangli,Miraj,Shirala,Sorghum (CSH-23),Shallow Black,3.01,300,16.1,59,46,12,0,No
Kharif,Pune,Junnar,Khadakwasla,Cotton (NSP-1135),Medium Black,3.22,1080,27.1,78,67,28,1263,Yes
Kharif,Mumbai,Mumbai City,Marine Lines,Soybean (JS-335),Shallow Black,3.33,405,32.1,67,42,6,1326,Yes
Rabi,Hingoli,Basmath,Sengaon,Safflower (PBNS-12),Deep Black,1.47,232,28.4,57,43,12,0,No
Rabi,Sangli,Tasgaon,Walwa,Wheat (HD-3086),Deep Black,5.96,282,22.0,61,25,4,3408,Yes
Rabi,Ratnagiri,Chiplun,Chiplun Town,Chickpea (Vijay),Laterite,2.93,332,29.5,45,35,10,0,No
Kharif,Akola,Balapur,Patur,Groundnut (JL-24),Clay Loam,6.04,732,35.0,61,28,17,0,No
Kharif,Buldhana,Khamgaon,Motala,Pearl Millet (DHANASHREE),Deep Black,2.79,785,31.7,57,54,15,964,Yes
Rabi,Satara,Wai,Karad,Sorghum (CSH-16),Deep Black,5.0,371,19.5,64,40,12,0,No
Rabi,Nashik,Niphad,Saptashrungi,Sunflower (KBSH-53),Laterite,11.81,377,22.4,61,64,26,980,Yes
Rabi,Wardha,Arvi,Samudrapur,Sunflower (BSH-1),Clay Loam,8.74,434,23.9,75,59,32,1565,Yes
Kharif,Ratnagiri,Dapoli,Khed,Cotton (NSP-1135),Clay Loam,11.62,708,29.5,65,71,32,2242,Yes
Rabi,Pune,Junnar,Shivneri,Wheat (MP-3288),Shallow Black,6.93,374,20.6,65,27,4,3658,Yes
Rabi,Osmanabad,Tuljapur,Kalamb,Sunflower (BSH-1),Deep Black,11.1,254,26.4,46,59,29,0,No
Rabi,Latur,Ahmadpur,Chakur,Sorghum (CSH-16),Deep Black,7.52,319,23.8,54,49,13,0,No
Rabi,Ratnagiri,Dapoli,Guhagar,Safflower (PBNS-12),Clay Loam,5.35,159,22.6,63,51,16,756,Yes
Rabi,Aurangabad,Vaijapur,Vaijapur Town,Safflower (PBNS-12),Laterite,6.86,352,19.3,51,46,12,753,Yes
Kharif,Yavatmal,Pusad,Wani,Rice (SAHABHAGI),Clay Loam,1.77,917,26.0,82,24,13,2801,Yes
Kharif,Latur,Udgir,Ahmadpur,Rice (SAHABHAGI),Laterite,6.36,453,29.4,58,31,16,0,No
Kharif,Sindhudurg,Kankavli,Sawantwadi,Cotton (NH-615),Clay Loam,2.4,558,35.4,71,79,30,1432,Yes
Rabi,Latur,Ahmadpur,Deoni,Sorghum (CSH-23),Shallow Black,8.18,227,23.5,46,46,10,0,No
Kharif,Jalgaon,Bhusawal,Raver,Pearl Millet (ICTP-8203),Deep Black,10.7,766,33.8,75,44,15,941,Yes
Rabi,Ahmednagar,Kopargaon,Shrirampur,Wheat (HD-3086),Laterite,11.47,221,23.9,66,22,2,1680,Yes
Rabi,Dhule,Sindkhede,Dhule City,Safflower (A-1),Clay Loam,6.34,180,25.3,54,36,12,0,No
Kharif,Sindhudurg,Kankavli,Malvan,Cotton (NSP-1136),Medium Black,9.08,675,35.5,75,71,29,1741,Yes
Kharif,Jalna,Badnapur,Partur,Pigeonpea (ICPL-87119),Medium Black,5.35,614,29.6,78,61,20,0,No
Kharif,Yavatmal,Pusad,Mahagaon,Groundnut (TG-37A),Medium Black,2.95,1040,27.2,69,38,13,1019,Yes
Kharif,Nagpur,Katol,Umred,Cotton (NH-615),Deep Black,4.97,704,31.8,67,71,31,2709,Yes
Rabi,Latur,Udgir,Chakur,Sorghum (CSH-16),Laterite,6.47,259,28.0,62,44,15,1398,Yes
Kharif,Parbhani,Jintur,Sonpeth,Rice (SAHABHAGI),Medium Black,1.8,503,33.1,63,26,15,0,No
Rabi,Latur,Udgir,Deoni,Safflower (A-1),Clay Loam,10.46,349,22.4,65,41,14,741,Yes
Kharif,Thane,Palghar,Dahanu,Cotton (NSP-1135),Medium Black,10.7,443,30.4,66,76,27,1259,Yes
Kharif,Thane,Bhiwandi,Ulhasnagar,Rice (SAHABHAGI),Medium Black,5.32,645,29.7,69,18,11,0,No
Rabi,Amravati,Morshi,Morshi Town,Wheat (MP-3288),Deep Black,6.47,444,27.8,59,20,2,3146,Yes
Rabi,Ratnagiri,Chiplun,Dapoli,Sorghum (CSH-16),Clay Loam,2.42,250,22.3,57,50,14,0,No
Rabi,Aurangabad,Vaijapur,Soegaon,Sunflower (BSH-1),Clay Loam,7.81,393,18.9,65,58,27,0,No
Kharif,Wardha,Arvi,Samudrapur,Rice (DRRH-3),Shallow Black,4.2,811,31.6,81,22,16,0,No
Rabi,Buldhana,Chikhli,Lonar,Wheat (MP-3288),Shallow Black,7.54,150,29.6,54,17,3,0,No
Kharif,Jalgaon,Jamner,Muktainagar,Groundnut (JL-24),Clay Loam,9.86,598,31.7,66,37,13,1688,Yes
Kharif,Ratnagiri,Chiplun,Rajapur,Rice (DRRH-3),Medium Black,3.43,757,35.9,66,20,13,0,No
Kharif,Thane,Palghar,Vasai,Cotton (NSP-1136),Medium Black,10.25,401,31.3,59,72,29,0,No
Rabi,Nanded,Mudkhed,Mukhed,Chickpea (JG-16),Clay Loam,3.61,411,22.3,73,38,10,0,No
Rabi,Wardha,Hinganghat,Samudrapur,Wheat (MP-3288),Deep Black,10.92,360,26.1,55,25,3,4801,Yes
Kharif,Thane,Bhiwandi,Bhiwandi Town,Soybean (MAUS-71),Shallow Black,5.29,483,30.6,58,44,7,0,No
Rabi,Aurangabad,Gangapur,Gangapur Town,Safflower (A-1),Medium Black,7.0,267,18.5,67,44,12,678,Yes
Kharif,Nashik,Niphad,Dabhadi,Pearl Millet (ICTP-8203),Deep Black,4.95,549,32.5,68,48,13,1656,Yes
Kharif,Wardha,Hinganghat,Samudrapur,Pearl Millet (ICTP-8203),Shallow Black,9.64,739,33.6,83,53,12,0,No
Kharif,Hingoli,Basmath,Kalamnuri,Soybean (MACS-450),Deep Black,8.8,632,32.0,74,40,7,2367,Yes
Kharif,Thane,Bhiwandi,Ulhasnagar,Soybean (JS-335),Laterite,10.34,402,33.9,59,49,7,0,No
Rabi,Parbhani,Gangakhed,Sonpeth,Chickpea (JG-16),Shallow Black,3.52,214,23.2,49,23,12,0,No
Kharif,Osmanabad,Osmanabad City,Kalamb,Rice (DRRH-3),Laterite,2.14,532,33.9,57,16,13,0,No
Kharif,Dhule,Sindkhede,Shirpur,Pearl Millet (ICTP-8203),Clay Loam,5.86,487,29.1,69,48,14,1515,Yes
Kharif,Jalna,Badnapur,Bhokardan,Cotton (NH-615),Deep Black,6.22,513,29.2,65,76,29,1820,Yes
Rabi,Pune,Junnar,Khadakwasla,Sorghum (CSH-23),Laterite,7.79,292,17.2,56,39,15,0,No
Kharif,Thane,Bhiwandi,Bhiwandi Town,Rice (SAHABHAGI),Clay Loam,5.35,769,35.5,61,29,17,0,No
Kharif,Osmanabad,Tuljapur,Paranda,Pigeonpea (BSMR-736),Laterite,10.8,439,33.1,66,61,20,0,No
Rabi,Aurangabad,Vaijapur,Gangapur,Sunflower (KBSH-53),Clay Loam,1.89,292,18.9,52,66,28,0,No
Rabi,Satara,Wai,Jaoli,Chickpea (Vijay),Medium Black,10.55,292,19.9,68,30,10,2044,Yes
Kharif,Nagpur,Umred,Umred Town,Pigeonpea (BSMR-736),Medium Black,11.34,1056,27.3,65,65,17,717,Yes
Rabi,Thane,Bhiwandi,Palghar,Chickpea (Vijay),Shallow Black,3.43,263,22.1,60,27,7,1328,Yes
Kharif,Nagpur,Umred,Hingna,Pearl Millet (ICTP-8203),Shallow Black,10.76,756,30.5,73,55,14,763,Yes
Rabi,Nashik,Satana,Deola,Wheat (HI-1500),Laterite,5.9,296,23.3,60,25,2,2579,Yes
Kharif,Mumbai,Mumbai City,Nariman Point,Pigeonpea (BSMR-736),Shallow Black,6.27,742,28.2,71,61,22,0,No
Rabi,Jalna,Ambad,Bhokardan,Safflower (PBNS-12),Medium Black,9.17,241,24.2,68,42,16,864,Yes
Kharif,Kolhapur,Karvir,Gaganbawada,Rice (DRRH-3),Laterite,2.11,1174,30.9,65,15,13,0,No
Kharif,Nagpur,Umred,Kamptee,Rice (SAHABHAGI),Laterite,5.07,1048,33.6,72,22,15,1999,Yes
Rabi,Sangli,Miraj,Shirala,Sorghum (CSH-16),Laterite,6.77,443,18.5,55,44,13,1494,Yes
Kharif,Parbhani,Jintur,Purna,Soybean (MACS-450),Deep Black,11.32,470,30.3,56,41,2,0,No
Kharif,Satara,Wai,Wai Town,Pearl Millet (DHANASHREE),Laterite,9.43,782,28.8,70,54,16,606,Yes
Rabi,Sangli,Tasgaon,Tasgaon Town,Sunflower (BSH-1),Medium Black,2.76,280,18.1,66,56,27,0,No
Kharif,Sindhudurg,Oros,Sawantwadi,Rice (DRRH-3),Laterite,9.84,469,34.0,68,28,15,0,No
Kharif,Pune,Junnar,Ale,Groundnut (JL-24),Shallow Black,9.55,873,28.1,65,39,13,844,Yes
Kharif,Solapur,Mohol,Akkalkot,Groundnut (JL-24),Deep Black,3.71,576,35.9,65,29,13,1278,Yes
Kharif,Dhule,Shirpur,Sindkhede,Soybean (MAUS-71),Deep Black,2.16,720,31.7,67,41,3,2823,Yes
Kharif,Sindhudurg,Oros,Oros Town,Cotton (NH-615),Deep Black,8.06,405,31.2,59,77,29,0,No
Kharif,Solapur,Mohol,Malshiras,Pearl Millet (DHANASHREE),Deep Black,3.33,430,35.2,67,46,15,1485,Yes
Kharif,Pune,Indapur,Ghoti,Groundnut (TG-37A),Deep Black,8.69,965,29.2,68,32,14,1175,Yes
Kharif,Sangli,Miraj,Shirala,Pearl Millet (DHANASHREE),Deep Black,9.77,1161,30.3,76,42,16,0,No
Rabi,Nashik,Satana,Kalwan,Wheat (HI-1500),Laterite,3.91,400,24.6,70,28,2,3258,Yes
Kharif,Ahmednagar,Kopargaon,Nevasa,Soybean (MAUS-71),Medium Black,9.43,689,28.6,78,46,7,2876,Yes
Rabi,Kolhapur,Karvir,Shirol,Safflower (A-1),Deep Black,8.08,359,18.8,59,47,18,1125,Yes
Kharif,Nagpur,Katol,Savner,Pigeonpea (BSMR-736),Clay Loam,1.76,862,32.3,72,55,20,0,No
Rabi,Nanded,Bhokar,Bhokar Town,Wheat (MP-3288),Medium Black,4.24,357,24.2,62,16,2,3817,Yes
Rabi,Ratnagiri,Chiplun,Rajapur,Wheat (MP-3288),Deep Black,3.34,230,23.2,59,18,6,2461,Yes
Rabi,Buldhana,Khamgaon,Lonar,Chickpea (Vijay),Shallow Black,6.73,214,23.1,50,32,9,989,Yes
Rabi,Yavatmal,Pusad,Umarkhed,Safflower (PBNS-12),Deep Black,4.19,359,22.9,73,43,15,0,No
Kharif,Dhule,Sindkhede,Shirpur,Pearl Millet (DHANASHREE),Laterite,11.5,518,28.1,59,52,12,996,Yes
Kharif,Kolhapur,Shirol,Gadhinglaj,Pigeonpea (ICPL-87119),Deep Black,10.47,840,24.6,74,63,21,0,No
Kharif,Aurangabad,Vaijapur,Khuldabad,Soybean (MAUS-71),Laterite,7.92,844,27.4,63,44,2,1769,Yes
Rabi,Chandrapur,Ballarpur,Ballarpur Town,Wheat (HD-3086),Shallow Black,10.92,283,26.6,49,26,6,0,No
Kharif,Mumbai,Mumbai Suburban,Malad,Groundnut (JL-24),Shallow Black,7.34,517,34.1,65,40,13,967,Yes
Rabi,Latur,Udgir,Udgir Town,Sorghum (CSH-23),Deep Black,3.26,169,24.0,62,39,18,0,No
Rabi,Amravati,Chandur,Chandur Town,Wheat (HI-1500),Laterite,5.18,483,25.7,75,21,2,2134,Yes
Rabi,Yavatmal,Pusad,Mahagaon,Wheat (MP-3288),Deep Black,4.1,452,23.3,66,30,4,4227,Yes
Kharif,Buldhana,Chikhli,Chikhli Town,Groundnut (JL-24),Laterite,7.55,571,28.6,63,40,15,1511,Yes
Rabi,Jalna,Ambad,Badnapur,Sunflower (KBSH-53),Medium Black,2.45,327,19.7,52,58,31,0,No
Kharif,Satara,Karad,Patan,Soybean (MACS-450),Clay Loam,9.16,1088,29.6,84,40,3,1389,Yes
Rabi,Chandrapur,Ballarpur,Ballarpur Town,Sunflower (KBSH-53),Shallow Black,3.63,313,29.9,63,61,29,0,No
Kharif,Nashik,Niphad,Dabhadi,Pigeonpea (ICPL-87119),Shallow Black,5.81,890,31.5,70,52,19,0,No
Kharif,Kolhapur,Shirol,Hatkanangale,Cotton (NSP-1135),Laterite,10.08,982,27.5,79,74,32,962,Yes
Rabi,Latur,Ahmadpur,Ahmadpur Town,Chickpea (Digvijay),Shallow Black,6.91,329,25.5,59,30,8,1647,Yes
Rabi,Solapur,Barshi,Mangalvedha,Wheat (HD-3086),Medium Black,8.29,313,27.6,45,21,2,0,No
Kharif,Akola,Balapur,Akot,Groundnut (JL-24),Medium Black,10.72,418,33.5,62,44,18,0,No
Kharif,Ahmednagar,Sangamner,Kopargaon,Groundnut (JL-24),Shallow Black,2.64,724,27.5,76,35,17,0,No
Rabi,Nanded,Mukhed,Umri,Wheat (MP-3288),Laterite,3.79,366,27.4,71,25,2,2716,Yes
Rabi,Yavatmal,Pusad,Pusad Town,Wheat (MP-3288),Shallow Black,7.73,416,23.7,74,15,4,4458,Yes
Kharif,Osmanabad,Tuljapur,Kalamb,Rice (SAHABHAGI),Deep Black,4.13,573,33.0,56,22,16,0,No
Rabi,Kolhapur,Shirol,Hatkanangale,Sunflower (BSH-1),Clay Loam,2.69,415,23.8,64,69,30,1557,Yes
Kharif,Mumbai,Mumbai City,Nariman Point,Groundnut (TG-37A),Medium Black,11.89,731,30.1,56,44,12,0,No
Rabi,Jalna,Badnapur,Ghansawangi,Wheat (HD-3086),Medium Black,8.17,202,21.8,60,20,5,2261,Yes
Kharif,Pune,Junnar,Ambegaon,Groundnut (TG-37A),Deep Black,4.7,1055,28.4,73,25,14,1001,Yes
Rabi,Kolhapur,Karvir,Kagal,Sunflower (BSH-1),Medium Black,5.29,381,18.7,74,64,29,0,No
Rabi,Jalgaon,Bhusawal,Raver,Wheat (MP-3288),Laterite,4.62,350,23.0,64,26,3,3241,Yes
Kharif,Mumbai,Mumbai Suburban,Andheri,Groundnut (TG-37A),Clay Loam,5.04,451,32.1,58,43,14,0,No
Kharif,Ahmednagar,Sangamner,Kopargaon,Groundnut (JL-24),Clay Loam,1.52,563,33.0,62,36,15,1333,Yes
Kharif,Jalgaon,Jamner,Parola,Groundnut (TG-37A),Clay Loam,1.67,569,28.8,55,37,17,1841,Yes
Kharif,Wardha,Hinganghat,Karanja,Groundnut (TG-37A),Shallow Black,10.93,825,32.3,70,40,13,0,No
Kharif,Nagpur,Katol,Katol Town,Rice (SAHABHAGI),Clay Loam,11.44,814,28.0,74,25,16,2047,Yes
Rabi,Thane,Bhiwandi,Vasai,Safflower (A-1),Laterite,2.18,299,25.6,61,30,15,0,No
Kharif,Nashik,Satana,Satana Town,Rice (DRRH-3),Medium Black,11.17,867,33.7,64,22,15,0,No
Rabi,Sindhudurg,Oros,Vengurla,Safflower (PBNS-12),Laterite,5.6,167,28.5,54,38,13,0,No
Rabi,Nanded,Hadgaon,Kinwat,Wheat (HI-1500),Clay Loam,1.4,310,21.5,73,29,5,2898,Yes
Rabi,Osmanabad,Osmanabad City,Lohara,Sorghum (CSH-23),Laterite,9.41,259,24.9,59,43,15,0,No
Kharif,Jalgaon,Bhusawal,Chopda,Pearl Millet (DHANASHREE),Medium Black,2.64,653,33.9,72,42,14,850,Yes
Rabi,Chandrapur,Brahmapuri,Gondpipri,Sorghum (CSH-16),Deep Black,5.06,214,22.6,64,56,17,0,No
Rabi,Latur,Udgir,Deoni,Sunflower (KBSH-53),Shallow Black,8.1,347,24.1,54,62,32,0,No
Kharif,Jalgaon,Jamner,Bodwad,Soybean (MAUS-71),Shallow Black,5.49,427,34.3,57,39,5,0,No
Rabi,Ratnagiri,Dapoli,Sangameshwar,Sunflower (BSH-1),Laterite,5.22,246,24.1,58,58,30,766,Yes
Kharif,Buldhana,Khamgaon,Mehkar,Groundnut (JL-24),Deep Black,9.74,519,29.1,58,39,10,1622,Yes
Rabi,Nagpur,Katol,Katol Town,Chickpea (Digvijay),Clay Loam,11.67,467,20.0,69,21,8,1008,Yes
Kharif,Pune,Baramati,Shirwal,Cotton (NSP-1136),Deep Black,3.99,605,27.5,75,77,29,2750,Yes
Kharif,Aurangabad,Vaijapur,Khuldabad,Pearl Millet (DHANASHREE),Clay Loam,7.17,500,27.0,70,43,15,1336,Yes
Kharif,Yavatmal,Digras,Pusad,Pigeonpea (ICPL-87119),Deep Black,9.68,901,27.0,65,52,21,1061,Yes
Rabi,Solapur,Mohol,Akkalkot,Sorghum (CSH-23),Deep Black,6.9,217,26.2,56,44,15,2096,Yes
Rabi,Akola,Balapur,Akot,Sunflower (KBSH-53),Laterite,2.67,157,24.5,64,60,29,776,Yes
Rabi,Ratnagiri,Dapoli,Guhagar,Sorghum (CSH-16),Clay Loam,1.07,155,24.8,64,43,17,0,No
Rabi,Latur,Udgir,Ahmadpur,Sunflower (BSH-1),Clay Loam,3.35,310,28.3,61,57,28,0,No
Rabi,Latur,Udgir,Chakur,Chickpea (JG-16),Medium Black,4.61,223,23.9,57,41,8,1229,Yes
Kharif,Kolhapur,Shirol,Shirol Town,Rice (DRRH-3),Laterite,10.56,963,32.0,66,23,14,0,No
Rabi,Wardha,Arvi,Samudrapur,Safflower (PBNS-12),Laterite,2.05,325,23.5,75,39,15,0,No
Rabi,Osmanabad,Tuljapur,Tuljapur Town,Wheat (MP-3288),Clay Loam,2.71,239,27.7,51,18,2,0,No
Kharif,Sangli,Miraj,Walwa,Groundnut (JL-24),Clay Loam,2.09,1115,28.3,83,44,17,0,No
Rabi,Hingoli,Aundha Nagnath,Basmath,Sunflower (KBSH-53),Deep Black,6.59,233,26.7,52,57,32,0,No
Kharif,Pune,Junnar,Ale,Groundnut (JL-24),Clay Loam,9.0,608,27.1,69,43,15,1996,Yes
Kharif,Nagpur,Katol,Narkhed,Rice (SAHABHAGI),Clay Loam,6.78,820,28.6,69,32,17,0,No
Rabi,Parbhani,Jintur,Sonpeth,Sunflower (KBSH-53),Shallow Black,4.23,157,24.5,48,59,29,0,No
Kharif,Jalgaon,Jamner,Jamner Town,Pearl Millet (ICTP-8203),Shallow Black,9.21,638,33.7,55,52,15,989,Yes
Rabi,Mumbai,Mumbai Suburban,Borivali,Sunflower (KBSH-53),Laterite,11.31,255,26.5,65,62,30,753,Yes
Kharif,Dhule,Sindkhede,Dhule City,Pearl Millet (DHANASHREE),Medium Black,2.28,572,32.9,55,57,14,1528,Yes
Rabi,Nagpur,Katol,Umred,Safflower (A-1),Laterite,7.76,444,22.1,57,37,17,993,Yes
Rabi,Sangli,Tasgaon,Jat,Safflower (PBNS-12),Shallow Black,7.44,352,19.0,70,50,14,891,Yes
Rabi,Thane,Bhiwandi,Dahanu,Wheat (MP-3288),Deep Black,4.89,192,26.7,50,23,4,0,No
Kharif,Ahmednagar,Sangamner,Akole,Cotton (NSP-1135),Medium Black,8.22,641,33.7,72,75,30,2211,Yes
Kharif,Akola,Balapur,Barshitakli,Rice (SAHABHAGI),Shallow Black,11.22,795,30.6,61,32,14,0,No
Kharif,Sindhudurg,Oros,Vengurla,Rice (SAHABHAGI),Shallow Black,11.93,728,34.2,55,15,14,0,No
Kharif,Dhule,Sindkhede,Sakri,Rice (SAHABHAGI),Clay Loam,2.61,616,28.2,68,31,14,0,No
Rabi,Parbhani,Gangakhed,Pathri,Sorghum (CSH-16),Medium Black,3.64,337,23.7,47,42,15,0,No
Rabi,Sangli,Tasgaon,Khanapur,Safflower (A-1),Shallow Black,2.13,392,18.5,67,40,15,889,Yes
Rabi,Dhule,Shirpur,Sindkhede,Sorghum (CSH-23),Medium Black,2.19,240,26.9,45,46,14,0,No
Kharif,Thane,Palghar,Palghar Town,Groundnut (JL-24),Deep Black,1.19,659,29.6,60,42,11,2015,Yes
Rabi,Nanded,Loha,Mudkhed,Sorghum (CSH-23),Shallow Black,10.54,441,27.9,56,43,14,2547,Yes
Rabi,Nanded,Mudkhed,Naigaon,Sorghum (CSH-23),Laterite,5.27,482,20.4,57,52,18,1741,Yes
Kharif,Solapur,Barshi,Barshi Town,Soybean (JS-335),Shallow Black,6.26,651,30.6,73,43,8,1990,Yes
Kharif,Thane,Palghar,Vada,Groundnut (JL-24),Medium Black,11.92,702,29.4,74,42,15,1761,Yes
Rabi,Ahmednagar,Kopargaon,Nevasa,Chickpea (JG-16),Laterite,1.14,381,21.8,62,28,8,1408,Yes
Rabi,Chandrapur,Brahmapuri,Nagbhid,Wheat (HD-3086),Clay Loam,1.08,221,28.1,61,29,4,0,No
Kharif,Ratnagiri,Chiplun,Rajapur,Rice (DRRH-3),Laterite,1.21,575,35.5,66,24,9,0,No
Kharif,Pune,Indapur,Kumbharvalan,Groundnut (JL-24),Deep Black,10.73,1098,27.5,65,39,18,1108,Yes
Kharif,Jalna,Ambad,Bhokardan,Pearl Millet (ICTP-8203),Clay Loam,7.66,725,26.1,67,54,19,0,No
Kharif,Yavatmal,Pusad,Mahagaon,Soybean (MAUS-71),Clay Loam,5.01,747,26.7,77,42,2,2172,Yes
Rabi,Yavatmal,Digras,Pusad,Safflower (A-1),Clay Loam,3.66,448,23.2,62,43,15,1300,Yes
Kharif,Jalna,Ambad,Ambad Town,Cotton (NSP-1136),Medium Black,5.98,687,27.2,65,76,29,2413,Yes
Rabi,Sindhudurg,Kankavli,Sawantwadi,Wheat (MP-3288),Clay Loam,4.07,176,29.1,48,24,6,0,No
Rabi,Nagpur,Umred,Nagpur Rural,Sunflower (BSH-1),Medium Black,8.27,496,23.2,60,61,33,1807,Yes
Kharif,Nanded,Deglur,Biloli,Rice (SAHABHAGI),Shallow Black,9.59,1008,34.4,74,22,16,2389,Yes
Kharif,Nagpur,Katol,Bhiwapur,Soybean (MAUS-71),Shallow Black,9.52,772,27.1,72,36,4,2167,Yes
Kharif,Mumbai,Mumbai City,Colaba,Soybean (JS-335),Deep Black,11.53,708,28.6,73,40,4,2927,Yes
Kharif,Yavatmal,Digras,Pusad,Groundnut (TG-37A),Medium Black,9.29,968,30.7,85,48,19,0,No
Rabi,Hingoli,Aundha Nagnath,Aundha Nagnath Town,Sorghum (CSH-16),Deep Black,1.03,165,27.5,45,37,14,0,No
Rabi,Nanded,Hadgaon,Mukhed,Safflower (A-1),Clay Loam,2.57,370,25.4,69,46,11,0,No
Rabi,Buldhana,Khamgaon,Motala,Sorghum (CSH-16),Shallow Black,5.24,228,26.2,49,40,14,0,No
Rabi,Parbhani,Jintur,Purna,Safflower (PBNS-12),Shallow Black,11.82,346,25.3,63,50,19,0,No
Kharif,Parbhani,Gangakhed,Manwath,Soybean (MACS-450),Clay Loam,7.28,424,32.6,58,43,4,0,No
Rabi,Yavatmal,Digras,Darwha,Sunflower (KBSH-53),Shallow Black,2.79,329,26.4,65,67,31,772,Yes
Rabi,Kolhapur,Karvir,Shirol,Wheat (HD-3086),Shallow Black,8.76,265,18.0,63,15,2,1706,Yes
Rabi,Jalgaon,Jamner,Bodwad,Sorghum (CSH-23),Deep Black,4.16,224,24.8,48,40,11,0,No
